benchmark.name,execution.execution_id,execution.repetition,execution.repetitions,execution.workdir,execution.execution_dir,vars.subfile_stripe_size,vars.subfile_number,vars.pdi_config,vars.gys_io_output,metadata.jobid,metadata.executor_status,metadata.submission_time,metadata.end,metadata.slurm_submit_stdout,metadata.slurm_submit_stderr,metadata.submit_returncode,metadata.slurm_state_live,metadata.slurm_state,metadata.slurm_exitcode,metadata.sysinfo.hostname,metadata.sysinfo.cpu_model,metadata.sysinfo.cpu_cores,metadata.sysinfo.memory_kb,metadata.sysinfo.kernel,metadata.sysinfo.os,metadata.sysinfo.ib_devices,metadata.sysinfo.filesystems,metadata.sysinfo.duration_seconds,metrics.time_write,metrics.time_total,metrics.bandwidth
Gys_io Benchmark - Subfiling,8,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0008/repetition_004,67108864,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0008/repetition_004/summary.txt,4667163,SUCCEEDED,2026-04-22 16:11:18,2026-04-22 16:13:18,Submitted batch job 4667163,,0,COMPLETING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,73,38.7221,52.4898,1.65
Gys_io Benchmark - Subfiling,19,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0019/repetition_003,536870912,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0019/repetition_003/summary.txt,4667164,SUCCEEDED,2026-04-22 16:13:19,2026-04-22 16:14:59,Submitted batch job 4667164,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,64,38.3776,53.3016,1.67
Gys_io Benchmark - Subfiling,11,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0011/repetition_004,134217728,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0011/repetition_004/summary.txt,4667166,SUCCEEDED,2026-04-22 16:14:59,2026-04-22 16:16:00,Submitted batch job 4667166,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,27.5735,37.569,2.32
Gys_io Benchmark - Subfiling,14,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0014/repetition_003,268435456,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0014/repetition_003/summary.txt,4667170,SUCCEEDED,2026-04-22 16:16:00,2026-04-22 16:17:30,Submitted batch job 4667170,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,60,40.5206,50.7043,1.58
Gys_io Benchmark - Subfiling,7,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0007/repetition_004,67108864,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0007/repetition_004/summary.txt,4667171,SUCCEEDED,2026-04-22 16:17:31,2026-04-22 16:19:02,Submitted batch job 4667171,,0,COMPLETING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,55,36.1268,46.4804,1.77
Gys_io Benchmark - Subfiling,3,2,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0003/repetition_002,33554432,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0003/repetition_002/summary.txt,4667172,SUCCEEDED,2026-04-22 16:19:02,2026-04-22 16:20:32,Submitted batch job 4667172,,0,COMPLETING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,55,35.5718,46.2594,1.8
Gys_io Benchmark - Subfiling,7,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0007/repetition_005,67108864,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0007/repetition_005/summary.txt,4667176,SUCCEEDED,2026-04-22 16:20:32,2026-04-22 16:22:32,Submitted batch job 4667176,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,61,36.3121,50.4643,1.76
Gys_io Benchmark - Subfiling,19,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0019/repetition_004,536870912,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0019/repetition_004/summary.txt,4667178,SUCCEEDED,2026-04-22 16:22:36,2026-04-22 16:24:36,Submitted batch job 4667178,,0,COMPLETING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,57,34.5469,48.8024,1.85
Gys_io Benchmark - Subfiling,12,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_003,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_003/summary.txt,4667179,SUCCEEDED,2026-04-22 16:24:37,2026-04-22 16:26:07,Submitted batch job 4667179,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,38,17.0474,29.1396,3.75
Gys_io Benchmark - Subfiling,11,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0011/repetition_005,134217728,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0011/repetition_005/summary.txt,4667183,SUCCEEDED,2026-04-22 16:26:07,2026-04-22 16:27:37,Submitted batch job 4667183,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,39,19.6362,30.2657,3.26
Gys_io Benchmark - Subfiling,9,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0009/repetition_005,134217728,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0009/repetition_005/summary.txt,4667186,SUCCEEDED,2026-04-22 16:27:37,2026-04-22 16:29:07,Submitted batch job 4667186,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,50,30.4348,40.7529,2.1
Gys_io Benchmark - Subfiling,12,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_004,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_004/summary.txt,4667188,SUCCEEDED,2026-04-22 16:29:07,2026-04-22 16:30:37,Submitted batch job 4667188,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,42,21.8861,32.2963,2.92
Gys_io Benchmark - Subfiling,18,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0018/repetition_003,536870912,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0018/repetition_003/summary.txt,4667192,SUCCEEDED,2026-04-22 16:30:38,2026-04-22 16:32:08,Submitted batch job 4667192,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,52,29.1932,41.0836,2.19
Gys_io Benchmark - Subfiling,12,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_005,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_005/summary.txt,4667193,SUCCEEDED,2026-04-22 16:32:08,2026-04-22 16:33:38,Submitted batch job 4667193,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,44,20.8708,34.7922,3.07
Gys_io Benchmark - Subfiling,6,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_003,67108864,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_003/summary.txt,4667195,SUCCEEDED,2026-04-22 16:33:38,2026-04-22 16:35:08,Submitted batch job 4667195,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,51,28.7529,40.4013,2.23
Gys_io Benchmark - Subfiling,5,1,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0005/repetition_001,67108864,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0005/repetition_001/summary.txt,4667200,FAILED,2026-04-22 16:35:08,2026-04-22 16:36:08,Submitted batch job 4667200,,0,RUNNING,FAILED,14:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,19,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0019/repetition_005,536870912,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0019/repetition_005/summary.txt,4667201,SUCCEEDED,2026-04-22 16:36:09,2026-04-22 16:37:39,Submitted batch job 4667201,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,51,21.2588,41.169,3.01
Gys_io Benchmark - Subfiling,20,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_003,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_003/summary.txt,4667202,SUCCEEDED,2026-04-22 16:37:39,2026-04-22 16:39:09,Submitted batch job 4667202,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,38,18.1413,28.2927,3.53
Gys_io Benchmark - Subfiling,10,1,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_001,134217728,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_001/summary.txt,4667203,SUCCEEDED,2026-04-22 16:39:09,2026-04-22 16:40:39,Submitted batch job 4667203,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,48,27.791,37.9896,2.3
Gys_io Benchmark - Subfiling,5,2,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0005/repetition_002,67108864,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0005/repetition_002/summary.txt,4667207,SUCCEEDED,2026-04-22 16:40:39,2026-04-22 16:42:10,Submitted batch job 4667207,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,56,32.4204,45.416,1.97
Gys_io Benchmark - Subfiling,16,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0016/repetition_003,268435456,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0016/repetition_003/summary.txt,4667210,SUCCEEDED,2026-04-22 16:42:10,2026-04-22 16:43:40,Submitted batch job 4667210,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,41,20.6956,30.8539,3.09
Gys_io Benchmark - Subfiling,17,2,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_002,536870912,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_002/summary.txt,4667212,SUCCEEDED,2026-04-22 16:43:40,2026-04-22 16:45:10,Submitted batch job 4667212,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,52,28.9472,42.1107,2.21
Gys_io Benchmark - Subfiling,10,2,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_002,134217728,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_002/summary.txt,4667216,SUCCEEDED,2026-04-22 16:45:10,2026-04-22 16:46:40,Submitted batch job 4667216,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,52,27.0842,41.6119,2.36
Gys_io Benchmark - Subfiling,2,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0002/repetition_004,33554432,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0002/repetition_004/summary.txt,4667217,SUCCEEDED,2026-04-22 16:46:40,2026-04-22 16:48:10,Submitted batch job 4667217,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,51,29.0004,39.118,2.21
Gys_io Benchmark - Subfiling,6,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_004,67108864,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_004/summary.txt,4667218,SUCCEEDED,2026-04-22 16:48:11,2026-04-22 16:49:41,Submitted batch job 4667218,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,52,29.6047,39.9883,2.16
Gys_io Benchmark - Subfiling,15,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0015/repetition_004,268435456,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0015/repetition_004/summary.txt,4667219,SUCCEEDED,2026-04-22 16:49:41,2026-04-22 16:51:12,Submitted batch job 4667219,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,40,20.6876,31.0366,3.09
Gys_io Benchmark - Subfiling,15,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0015/repetition_005,268435456,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0015/repetition_005/summary.txt,4667223,SUCCEEDED,2026-04-22 16:51:12,2026-04-22 16:52:43,Submitted batch job 4667223,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,59,40.0781,50.0886,1.6
Gys_io Benchmark - Subfiling,4,2,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0004/repetition_002,33554432,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0004/repetition_002/summary.txt,4667225,SUCCEEDED,2026-04-22 16:52:43,2026-04-22 16:54:13,Submitted batch job 4667225,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,41,21.2945,31.6595,3.01
Gys_io Benchmark - Subfiling,17,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_003,536870912,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_003/summary.txt,4667247,FAILED,2026-04-22 16:54:14,2026-04-22 17:24:45,Submitted batch job 4667247,,0,RUNNING,FAILED,14:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,52,,,
Gys_io Benchmark - Subfiling,20,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_004,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_004/summary.txt,4667275,FAILED,2026-04-22 17:24:45,2026-04-22 17:30:46,Submitted batch job 4667275,,0,RUNNING,TIMEOUT,0:15,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,38,,,
Gys_io Benchmark - Subfiling,4,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0004/repetition_003,33554432,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0004/repetition_003/summary.txt,4667283,SUCCEEDED,2026-04-22 17:30:47,2026-04-22 17:32:17,Submitted batch job 4667283,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,69,45.3865,57.6153,1.41
Gys_io Benchmark - Subfiling,6,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_005,67108864,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_005/summary.txt,4667284,SUCCEEDED,2026-04-22 17:32:18,2026-04-22 17:34:18,Submitted batch job 4667284,,0,COMPLETING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,73,50.5681,63.3234,1.27
Gys_io Benchmark - Subfiling,2,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0002/repetition_005,33554432,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0002/repetition_005/summary.txt,4667285,SUCCEEDED,2026-04-22 17:34:18,2026-04-22 17:35:48,Submitted batch job 4667285,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,61,31.2373,50.9134,2.05
Gys_io Benchmark - Subfiling,13,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0013/repetition_003,268435456,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0013/repetition_003/summary.txt,4667290,SUCCEEDED,2026-04-22 17:35:48,2026-04-22 17:37:19,Submitted batch job 4667290,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,61,33.9983,52.6713,1.88
Gys_io Benchmark - Subfiling,3,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0003/repetition_003,33554432,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0003/repetition_003/summary.txt,4667291,SUCCEEDED,2026-04-22 17:37:19,2026-04-22 17:38:49,Submitted batch job 4667291,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,50,21.5473,41.0259,2.97
Gys_io Benchmark - Subfiling,1,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0001/repetition_003,33554432,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0001/repetition_003/summary.txt,4667293,SUCCEEDED,2026-04-22 17:38:51,2026-04-22 17:40:21,Submitted batch job 4667293,,0,RUNNING,COMPLETED,0:0,bora007.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,66,38.2819,57.5963,1.67
Gys_io Benchmark - Subfiling,17,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_004,536870912,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_004/summary.txt,4667298,SUCCEEDED,2026-04-22 17:40:21,2026-04-22 17:41:51,Submitted batch job 4667298,,0,RUNNING,COMPLETED,0:0,bora025.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,60,29.045,51.5771,2.2
Gys_io Benchmark - Subfiling,10,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_003,134217728,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_003/summary.txt,4667299,SUCCEEDED,2026-04-22 17:41:51,2026-04-22 17:43:21,Submitted batch job 4667299,,0,RUNNING,COMPLETED,0:0,bora025.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,51,22.1371,42.2259,2.89
Gys_io Benchmark - Subfiling,20,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_005,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_005/summary.txt,4667301,SUCCEEDED,2026-04-22 17:43:22,2026-04-22 17:44:52,Submitted batch job 4667301,,0,COMPLETING,COMPLETED,0:0,bora025.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,44,13.9775,35.4023,4.58
Gys_io Benchmark - Subfiling,18,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0018/repetition_004,536870912,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0018/repetition_004/summary.txt,4667302,SUCCEEDED,2026-04-22 17:44:52,2026-04-22 17:46:22,Submitted batch job 4667302,,0,RUNNING,COMPLETED,0:0,bora025.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,52,24.386,43.1752,2.62
Gys_io Benchmark - Subfiling,17,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_005,536870912,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_005/summary.txt,4667306,SUCCEEDED,2026-04-22 17:46:23,2026-04-22 17:47:53,Submitted batch job 4667306,,0,RUNNING,COMPLETED,0:0,bora025.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,61,33.9236,52.0687,1.89
